timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1524434601.245511,0.007904,0.082289,0.788199,-0.048617,-0.013174,-0.048081,0.007877,-0.082196,-0.996585,0.021908,0.028409,-0.001630,32.356659,-31.088919,-48.267334,,,,,,,
1524434601.265531,0.008099,0.080474,0.787295,-0.078533,0.021891,-0.041888,0.008073,-0.080387,-0.996731,-0.022767,0.008518,-0.013508,32.200348,-32.429848,-48.660461,,,,,,,
1524434601.285550,0.009245,0.078691,0.787243,-0.112088,0.071890,0.014377,0.009216,-0.078610,-0.996863,-0.077652,-0.030719,-0.010034,30.931717,-31.501934,-47.995850,,,,,,,
1524434601.305570,0.009348,0.076983,0.786932,-0.063700,-0.043968,-0.036458,0.009321,-0.076906,-0.996995,0.078967,0.029208,0.062775,30.380325,-30.600775,-47.053894,,,,,,,
1524434601.325588,0.008434,0.075573,0.786221,-0.089421,-0.036518,-0.024907,0.008410,-0.075501,-0.997110,-0.000522,-0.029922,-0.007910,30.883514,-30.085646,-46.045593,,,,,,,
1524434601.345608,0.007562,0.073857,0.786020,-0.077857,-0.053493,-0.006709,0.007542,-0.073790,-0.997245,0.006695,-0.021272,0.024864,31.442505,-29.524155,-44.778320,,,,,,,
1524434601.365658,0.006094,0.072860,0.786230,-0.035406,-0.077893,0.019157,0.006077,-0.072796,-0.997328,-0.002659,-0.000828,0.050505,31.143799,-29.672876,-44.697327,,,,,,,
1524434601.385678,0.003875,0.072089,0.786145,-0.045823,-0.154429,-0.018217,0.003865,-0.072027,-0.997395,0.051021,0.023061,-0.018840,31.336868,-28.817877,-44.956482,,,,,,,
1524434601.405697,-0.000668,0.071076,0.786073,-0.055797,-0.288250,0.007297,-0.000667,-0.071017,-0.997475,0.043574,0.028948,-0.012062,32.127426,-28.692945,-45.856750,,,,,,,
1524434601.425717,-0.006211,0.071064,0.786900,0.051537,-0.252058,0.067708,-0.006196,-0.071005,-0.997457,-0.004608,0.035650,0.102788,32.095520,-29.352530,-46.942688,,,,,,,
1524434601.445736,-0.011277,0.072613,0.789051,0.089485,-0.222240,0.125520,-0.011247,-0.072549,-0.997301,-0.042235,0.002695,0.052050,31.645630,-29.539909,-47.609558,,,,,,,
1524434601.465756,-0.014941,0.074483,0.792253,0.089176,-0.148888,0.168153,-0.014899,-0.074414,-0.997116,-0.077371,-0.029376,0.050491,30.437469,-30.491365,-48.171448,,,,,,,
1524434601.485775,-0.018107,0.075878,0.795002,0.060874,-0.150021,0.109339,-0.018054,-0.075805,-0.996959,0.001834,-0.005936,0.009105,29.026337,-29.392929,-46.921692,,,,,,,
1524434601.505795,-0.020400,0.076208,0.796834,-0.009353,-0.083116,0.089679,-0.020339,-0.076134,-0.996890,-0.017991,-0.014427,-0.019879,28.408173,-28.164202,-45.915344,,,,,,,
1524434601.525814,-0.021744,0.076281,0.798597,0.036666,-0.051257,0.081463,-0.021679,-0.076207,-0.996856,-0.019001,0.009800,0.052307,28.661285,-28.099873,-45.185486,,,,,,,
1524434601.545864,-0.022795,0.078607,0.800194,0.160662,-0.037465,0.067375,-0.022722,-0.078526,-0.996653,0.002779,0.005391,0.115656,29.250107,-27.699039,-44.692505,,,,,,,
1524434601.565884,-0.022639,0.082315,0.801899,0.188294,0.054988,0.092076,-0.022560,-0.082222,-0.996359,-0.062431,0.009163,0.047384,30.178146,-27.868340,-44.775696,,,,,,,
1524434601.585903,-0.021509,0.085051,0.802813,0.105880,0.036806,-0.006538,-0.021429,-0.084948,-0.996155,0.060980,0.003009,-0.052475,29.859390,-27.808662,-45.276672,,,,,,,
1524434601.605923,-0.020674,0.087062,0.801863,0.107486,0.047356,-0.065150,-0.020594,-0.086952,-0.996000,-0.002264,-0.014748,0.063108,30.757095,-28.321060,-46.100830,,,,,,,
1524434601.625942,-0.018961,0.088151,0.800601,0.011385,0.102605,-0.058336,-0.018887,-0.088037,-0.995938,-0.048038,-0.007758,-0.059299,30.848602,-29.230352,-47.304993,,,,,,,
1524434601.645962,-0.017023,0.088050,0.799132,0.000997,0.073877,-0.093579,-0.016957,-0.087936,-0.995982,0.039173,-0.014054,-0.008092,30.572479,-30.042042,-47.855103,,,,,,,
1524434601.665982,-0.015558,0.088652,0.797542,0.036954,0.078179,-0.054967,-0.015496,-0.088536,-0.995952,-0.010490,-0.004619,0.029552,30.251801,-30.616062,-48.198364,,,,,,,
1524434601.686001,-0.013975,0.089876,0.797036,0.075118,0.054841,-0.026997,-0.013918,-0.089755,-0.995867,0.006426,-0.006406,0.050432,28.463501,-29.972494,-46.783386,,,,,,,
1524434601.706021,-0.013603,0.091116,0.795943,0.046624,-0.004704,-0.070889,-0.013547,-0.090990,-0.995760,0.045010,0.004152,-0.007323,29.354248,-29.300516,-46.085327,,,,,,,
1524434601.726071,-0.013376,0.091566,0.794716,0.006910,0.024012,-0.044511,-0.013319,-0.091438,-0.995722,-0.029070,-0.000023,-0.017111,29.276260,-28.831156,-45.252319,,,,,,,
1524434601.746090,-0.012542,0.092046,0.793706,0.033857,0.029287,-0.072040,-0.012488,-0.091916,-0.995688,0.003836,0.001187,0.052207,30.082626,-28.573154,-44.983582,,,,,,,
1524434601.766110,-0.012026,0.092592,0.791803,0.015905,0.027136,-0.094545,-0.011974,-0.092460,-0.995644,-0.000767,0.033515,-0.009437,30.705780,-28.717495,-45.151001,,,,,,,
1524434601.786129,-0.011094,0.093201,0.790139,0.045682,0.034590,-0.080489,-0.011046,-0.093067,-0.995599,-0.008592,0.002170,0.055520,30.599167,-28.440056,-45.660217,,,,,,,
1524434601.806149,-0.010610,0.094633,0.788550,0.073448,0.001650,-0.084564,-0.010563,-0.094492,-0.995470,0.014484,-0.021429,0.043596,31.613129,-28.957632,-46.623352,,,,,,,
1524434601.826168,-0.010876,0.095419,0.786720,0.011495,-0.036596,-0.086047,-0.010826,-0.095275,-0.995392,0.018486,-0.000734,-0.071823,32.083160,-29.580431,-47.450012,,,,,,,
1524434601.846188,-0.011699,0.095844,0.785380,0.034711,-0.058869,-0.058178,-0.011645,-0.095697,-0.995342,0.004550,-0.034002,0.037472,31.747681,-30.660553,-47.840576,,,,,,,
1524434601.866207,-0.013203,0.096899,0.784162,0.054967,-0.088614,-0.058042,-0.013141,-0.096748,-0.995222,0.010241,-0.033669,0.037550,29.896133,-31.677572,-47.447815,,,,,,,
1524434601.886227,-0.014596,0.097793,0.783186,0.039880,-0.056721,-0.038958,-0.014526,-0.097638,-0.995116,-0.025589,-0.034504,-0.016511,28.967651,-29.968630,-46.014954,,,,,,,
1524434601.906277,-0.015083,0.098379,0.782488,0.027145,-0.017419,-0.043307,-0.015010,-0.098220,-0.995052,-0.024709,-0.028290,-0.013997,28.816513,-29.156185,-45.352112,,,,,,,
1524434601.926296,-0.015245,0.099058,0.781278,0.038057,-0.002577,-0.067749,-0.015170,-0.098896,-0.994982,-0.006360,-0.037701,0.055972,29.422943,-28.992521,-44.414368,,,,,,,
1524434601.946316,-0.014612,0.099347,0.780225,-0.016616,0.034641,-0.039339,-0.014540,-0.099184,-0.994963,-0.040163,-0.041578,0.005614,30.544662,-28.527370,-44.008118,,,,,,,
1524434601.966336,-0.014128,0.098534,0.779243,-0.034657,0.009127,-0.054383,-0.014059,-0.098374,-0.995050,0.029486,-0.002242,-0.000815,30.303741,-28.745604,-44.441345,,,,,,,
1524434601.986355,-0.013920,0.098404,0.778050,-0.006838,0.012307,-0.060591,-0.013852,-0.098245,-0.995066,0.017194,0.007562,0.057627,31.300644,-28.811399,-44.906128,,,,,,,
1524434602.006375,-0.013140,0.098531,0.777247,0.032336,0.045287,-0.019823,-0.013076,-0.098372,-0.995064,-0.050065,0.039427,0.024483,32.046509,-29.091780,-46.413513,,,,,,,
1524434602.026394,-0.012749,0.099411,0.776851,0.023780,0.001727,-0.023078,-0.012685,-0.099247,-0.994982,0.014593,0.005924,0.039904,32.214478,-30.501850,-47.224121,,,,,,,
1524434602.046414,-0.012537,0.099079,0.776933,-0.030025,0.023038,0.025587,-0.012475,-0.098917,-0.995018,-0.035774,-0.001776,-0.012780,31.408676,-31.127987,-47.691223,,,,,,,
1524434602.066433,-0.012159,0.098829,0.777275,0.006445,0.009200,0.005583,-0.012099,-0.098668,-0.995047,0.019668,0.034612,0.010885,29.668610,-31.993549,-47.718933,,,,,,,
1524434602.086483,-0.012146,0.099906,0.777350,0.069397,0.008145,0.010269,-0.012085,-0.099740,-0.994940,-0.010696,0.011804,0.053168,29.821930,-30.856581,-46.722595,,,,,,,
1524434602.106503,-0.011621,0.100974,0.778019,0.046754,0.035801,0.037829,-0.011561,-0.100802,-0.994839,-0.036321,-0.008786,-0.007663,29.975143,-30.003357,-45.659363,,,,,,,
1524434602.126522,-0.011594,0.101498,0.778340,0.005378,-0.017359,0.002377,-0.011534,-0.101324,-0.994787,0.048048,-0.016322,-0.016078,30.771805,-29.414188,-44.795898,,,,,,,
1524434602.146542,-0.012074,0.101266,0.778415,-0.022432,-0.021603,0.007520,-0.012012,-0.101093,-0.994805,0.007129,-0.066205,0.057045,31.149658,-29.787004,-45.036987,,,,,,,
1524434602.166561,-0.012336,0.100460,0.778784,-0.045054,-0.002451,0.031882,-0.012274,-0.100291,-0.994882,-0.016718,-0.028478,-0.023749,30.980560,-29.871553,-45.147217,,,,,,,
1524434602.186581,-0.012552,0.099977,0.779505,0.002978,-0.015199,0.032206,-0.012489,-0.099810,-0.994928,-0.004952,0.031390,-0.032629,31.596802,-29.362833,-45.771790,,,,,,,
1524434602.206600,-0.013202,0.101606,0.780199,0.124636,-0.032192,0.037289,-0.013133,-0.101431,-0.994756,0.002177,0.004965,0.095693,31.864746,-30.488094,-47.093140,,,,,,,
1524434602.226620,-0.013834,0.104083,0.780847,0.092693,-0.021578,0.028546,-0.013759,-0.103895,-0.994493,0.009822,-0.034518,0.027269,32.329788,-31.251417,-47.796021,,,,,,,
1524434602.246639,-0.014428,0.104431,0.781314,-0.018293,-0.037522,0.020338,-0.014349,-0.104241,-0.994449,0.006399,-0.000236,-0.069638,31.602585,-32.046787,-48.064392,,,,,,,
1524434602.266690,-0.015498,0.104486,0.781741,0.037119,-0.049196,0.031370,-0.015413,-0.104296,-0.994427,0.010866,0.022265,0.093502,29.902618,-32.863331,-47.669861,,,,,,,
1524434602.286709,-0.016433,0.105229,0.782824,0.008124,-0.054486,0.049295,-0.016341,-0.105035,-0.994334,-0.028932,0.012612,0.035701,29.458679,-31.136572,-46.662842,,,,,,,
1524434602.306729,-0.017759,0.104546,0.782844,-0.042506,-0.059883,-0.020327,-0.017661,-0.104356,-0.994383,0.031806,0.042588,-0.051881,29.648148,-30.410929,-45.638184,,,,,,,
1524434602.326750,-0.018115,0.104441,0.782603,0.009688,-0.007803,-0.000791,-0.018015,-0.104251,-0.994388,-0.042257,0.021030,0.047839,30.412018,-29.992683,-44.533081,,,,,,,
1524434602.346770,-0.018433,0.104471,0.782286,-0.010294,-0.030158,-0.037165,-0.018332,-0.104281,-0.994379,0.031347,0.009295,0.003000,30.966980,-30.346230,-44.189270,,,,,,,
1524434602.366789,-0.019214,0.104081,0.781107,-0.019722,-0.041871,-0.058545,-0.019109,-0.103893,-0.994405,0.022588,-0.018879,0.029454,30.341751,-29.911877,-44.437927,,,,,,,
1524434602.386809,-0.019290,0.103522,0.780194,-0.030546,0.003837,-0.037302,-0.019185,-0.103337,-0.994461,-0.027812,-0.030681,0.021805,31.165558,-29.298616,-45.136414,,,,,,,
1524434602.406828,-0.018974,0.102628,0.779779,-0.050034,0.020874,-0.005457,-0.018873,-0.102448,-0.994559,-0.037829,-0.012665,-0.015054,31.717758,-29.830566,-46.164062,,,,,,,
1524434602.426847,-0.018493,0.102406,0.780034,0.013795,0.020907,0.020553,-0.018395,-0.102227,-0.994591,-0.014610,-0.005668,0.046395,31.836441,-30.403358,-47.008484,,,,,,,
1524434602.446898,-0.018420,0.102698,0.780500,0.006264,0.000727,0.024767,-0.018322,-0.102517,-0.994562,0.012646,0.000421,-0.000616,31.287857,-31.296915,-47.374634,,,,,,,
1524434602.466917,-0.018356,0.102156,0.780807,-0.035306,0.012405,0.018091,-0.018260,-0.101979,-0.994619,-0.003545,0.011754,-0.011927,29.590607,-31.432011,-47.229919,,,,,,,
1524434602.486937,-0.017530,0.102204,0.781500,0.013667,0.065550,0.039737,-0.017438,-0.102026,-0.994629,-0.041004,-0.019006,0.079224,28.928589,-30.233530,-45.960510,,,,,,,
1524434602.506956,-0.016859,0.101981,0.781716,-0.031807,0.010237,-0.014926,-0.016771,-0.101804,-0.994663,0.044023,-0.011752,-0.027249,29.761032,-29.791077,-44.890442,,,,,,,
1524434602.526976,-0.017063,0.101029,0.781070,-0.058397,-0.012089,-0.028962,-0.016975,-0.100857,-0.994756,0.012031,-0.047718,0.016775,30.305008,-29.437256,-44.316223,,,,,,,
1524434602.546995,-0.016918,0.099789,0.780840,-0.053325,0.009199,0.003048,-0.016833,-0.099624,-0.994883,-0.023740,-0.047852,0.040583,30.110229,-29.379560,-44.421204,,,,,,,
1524434602.567014,-0.017147,0.097962,0.780701,-0.134371,-0.029065,-0.012419,-0.017064,-0.097806,-0.995059,0.031270,-0.015170,-0.054562,30.431000,-29.740843,-44.755554,,,,,,,
1524434602.587034,-0.017605,0.094941,0.780801,-0.136837,-0.004581,0.027000,-0.017525,-0.094798,-0.995342,-0.025536,-0.014287,0.022411,31.689819,-29.259302,-45.732422,,,,,,,
1524434602.607054,-0.017655,0.092375,0.781426,-0.135756,-0.010958,0.024876,-0.017578,-0.092244,-0.995581,-0.003524,-0.013912,0.054602,31.802505,-29.935274,-46.887085,,,,,,,
1524434602.627104,-0.017990,0.089525,0.781441,-0.133369,0.000694,-0.001754,-0.017917,-0.089406,-0.995834,-0.003720,0.038762,-0.022644,31.641739,-30.589832,-47.578796,,,,,,,
1524434602.647124,-0.016773,0.088163,0.781549,-0.034111,0.091010,0.012770,-0.016707,-0.088049,-0.995976,-0.060609,0.018500,0.072880,31.444397,-31.526266,-48.219727,,,,,,,
1524434602.667143,-0.015156,0.087072,0.781551,-0.090453,0.058041,-0.018520,-0.015098,-0.086962,-0.996097,0.031471,-0.039441,0.016620,29.853897,-31.126783,-47.528809,,,,,,,
1524434602.687163,-0.014834,0.084729,0.780937,-0.111808,-0.001459,-0.025058,-0.014780,-0.084627,-0.996303,0.031596,-0.036131,0.003337,29.821854,-30.387182,-46.306152,,,,,,,
1524434602.707181,-0.014858,0.082704,0.780528,-0.095856,-0.006762,-0.018556,-0.014806,-0.082609,-0.996472,0.008382,0.018156,0.016797,30.248337,-29.258329,-45.509033,,,,,,,
1524434602.727201,-0.015348,0.081193,0.780079,-0.053220,-0.029065,-0.012939,-0.015297,-0.081104,-0.996588,0.005303,0.038761,0.030814,30.691849,-28.970922,-44.888062,,,,,,,
1524434602.747221,-0.015433,0.081867,0.780434,0.092698,0.021983,0.032810,-0.015381,-0.081776,-0.996532,-0.040237,0.076389,0.073940,30.849640,-29.408024,-45.231628,,,,,,,
1524434602.767241,-0.015738,0.082784,0.780939,-0.024654,-0.041780,0.014966,-0.015683,-0.082689,-0.996452,0.029858,-0.028974,-0.065667,31.128799,-29.119593,-45.351807,,,,,,,
1524434602.787260,-0.016472,0.081091,0.781588,-0.079377,-0.006679,0.048705,-0.016417,-0.081002,-0.996579,-0.024171,-0.042624,-0.010044,32.406235,-28.761887,-46.465332,,,,,,,
1524434602.807310,-0.016716,0.079924,0.782691,-0.071904,-0.035366,0.045558,-0.016662,-0.079839,-0.996669,0.002960,-0.022380,0.035197,32.247864,-29.701607,-47.369690,,,,,,,
1524434602.827330,-0.019004,0.077674,0.782916,-0.101509,-0.157590,-0.000474,-0.018945,-0.077596,-0.996805,0.062341,-0.006052,-0.050558,31.799164,-30.470568,-47.748840,,,,,,,
1524434602.847349,-0.022463,0.076912,0.782984,-0.022620,-0.170324,0.011782,-0.022395,-0.076836,-0.996792,0.018748,0.020379,0.087551,30.633606,-31.666679,-47.844543,,,,,,,
1524434602.867368,-0.025484,0.075468,0.783381,-0.093199,-0.140560,0.027295,-0.025409,-0.075396,-0.996830,-0.004071,-0.024961,-0.008648,28.840149,-30.392391,-46.859314,,,,,,,
1524434602.887388,-0.027746,0.075165,0.784044,0.013552,-0.106557,0.033343,-0.027664,-0.075095,-0.996793,-0.025436,0.034155,0.132993,28.863068,-29.069147,-46.056030,,,,,,,
1524434602.907408,-0.030439,0.074662,0.784541,-0.028045,-0.142688,0.024536,-0.030349,-0.074592,-0.996752,0.015838,0.013176,-0.039686,29.021347,-28.262085,-45.116089,,,,,,,
1524434602.927428,-0.033131,0.075028,0.785232,0.025238,-0.145861,0.035554,-0.033032,-0.074957,-0.996639,-0.003848,0.009833,0.066159,29.908600,-28.014338,-44.694153,,,,,,,
1524434602.947447,-0.036337,0.075491,0.786197,0.029263,-0.153267,0.062228,-0.036225,-0.075420,-0.996494,-0.009261,-0.009038,0.019382,29.373367,-27.945282,-44.945801,,,,,,,
1524434602.967467,-0.039426,0.075718,0.787930,-0.010542,-0.165973,0.093936,-0.039303,-0.075645,-0.996360,-0.006733,-0.037209,-0.022714,30.060196,-27.345860,-45.413879,,,,,,,
1524434602.987517,-0.042854,0.076151,0.789929,0.069443,-0.140460,0.107264,-0.042717,-0.076078,-0.996186,0.002419,-0.020510,0.088945,30.701050,-27.886360,-46.516113,,,,,,,
1524434603.007535,-0.044995,0.076649,0.792557,-0.002312,-0.074556,0.138756,-0.044848,-0.076574,-0.996055,-0.050901,-0.058359,0.007300,31.008911,-28.413258,-47.528320,,,,,,,
1524434603.027555,-0.046096,0.076007,0.795280,-0.025696,-0.027820,0.132203,-0.045946,-0.075934,-0.996054,-0.047514,-0.010782,0.051443,29.768799,-29.292887,-48.262634,,,,,,,
1524434603.047575,-0.046744,0.075635,0.797638,0.008719,-0.017231,0.105788,-0.046594,-0.075562,-0.996052,-0.024161,0.086793,0.003864,28.749985,-30.075844,-48.639526,,,,,,,
1524434603.067595,-0.047253,0.076430,0.799270,0.040021,-0.022590,0.067628,-0.047097,-0.076355,-0.995968,0.032067,0.057908,0.030193,26.985977,-29.165808,-47.503235,,,,,,,
1524434603.087614,-0.047493,0.076953,0.800782,0.026093,0.013539,0.077128,-0.047335,-0.076877,-0.995916,0.003633,0.005954,0.024908,27.406876,-28.650909,-46.571289,,,,,,,
1524434603.107634,-0.047413,0.077667,0.802247,0.044376,0.013523,0.062328,-0.047253,-0.077589,-0.995865,0.014782,-0.014223,0.027603,28.131882,-27.798580,-45.801025,,,,,,,
1524434603.127653,-0.046898,0.078474,0.803599,0.031550,0.047524,0.067571,-0.046737,-0.078394,-0.995826,-0.031266,-0.010305,0.026329,28.466293,-27.581940,-45.526001,,,,,,,
1524434603.147673,-0.045458,0.078950,0.804777,0.035008,0.091050,0.044145,-0.045301,-0.078868,-0.995855,-0.022677,0.029582,0.023275,28.754211,-27.969440,-45.752808,,,,,,,
,,,,,,,,,,,,,,,,42.293431,-71.264211,59.576939,-1.000000,-1.000000,1524434603.121988,
1524434603.167722,-0.043508,0.079567,0.805328,0.024546,0.095270,0.020625,-0.043356,-0.079483,-0.995893,0.002615,-0.016190,0.035734,28.887024,-27.395737,-46.205933,,,,,,,
1524434603.187742,-0.041938,0.080098,0.805530,0.040713,0.075063,0.001548,-0.041791,-0.080013,-0.995917,0.012509,-0.002385,-0.012277,29.736069,-27.959633,-47.247620,,,,,,,
1524434603.207762,-0.040170,0.081733,0.805404,0.088915,0.097352,-0.013049,-0.040025,-0.081642,-0.995858,0.003907,-0.004967,0.048317,30.102325,-29.269444,-48.251343,,,,,,,
1524434603.227782,-0.038414,0.082530,0.805341,0.008779,0.083547,-0.008259,-0.038274,-0.082436,-0.995861,-0.002498,-0.057929,-0.005863,29.493118,-29.887159,-49.088013,,,,,,,
1524434603.247801,-0.037037,0.081959,0.804511,-0.043099,0.061176,-0.059770,-0.036905,-0.081868,-0.995960,0.040643,-0.029094,-0.012021,28.751144,-30.898731,-49.123596,,,,,,,
1524434603.267821,-0.035223,0.080972,0.803090,-0.065455,0.098355,-0.063119,-0.035100,-0.080884,-0.996105,-0.009257,-0.033054,0.041515,27.852631,-29.733356,-47.750977,,,,,,,
1524434603.287840,-0.033363,0.079260,0.801750,-0.086719,0.070715,-0.076051,-0.033252,-0.079177,-0.996306,0.001957,0.039520,-0.031831,28.172989,-29.022675,-46.973511,,,,,,,
1524434603.307860,-0.032149,0.079006,0.799751,0.028856,0.050490,-0.107248,-0.032043,-0.078924,-0.996365,0.026291,0.047231,0.067899,28.020599,-28.672895,-45.781921,,,,,,,
1524434603.327885,-0.030774,0.080362,0.798037,0.076596,0.072847,-0.070688,-0.030669,-0.080275,-0.996301,-0.027207,0.019225,0.040200,28.517960,-28.394121,-44.899292,,,,,,,
1524434603.347935,-0.029685,0.081847,0.796358,0.065097,0.019687,-0.103806,-0.029581,-0.081756,-0.996213,0.037089,0.028137,-0.025790,29.003906,-28.974018,-44.957031,,,,,,,
1524434603.367955,-0.029534,0.082396,0.794021,0.001069,-0.004753,-0.110633,-0.029430,-0.082303,-0.996173,0.012416,-0.035709,-0.002179,29.241730,-27.918148,-45.624878,,,,,,,
1524434603.387974,-0.029282,0.082266,0.792039,-0.002268,0.004829,-0.094668,-0.029178,-0.082173,-0.996191,-0.019924,-0.029674,0.029730,30.336456,-28.303013,-46.616272,,,,,,,
1524434603.407994,-0.029537,0.082007,0.790021,-0.032107,-0.035554,-0.105527,-0.029433,-0.081915,-0.996205,0.009704,-0.048273,0.004612,30.751755,-29.192339,-47.583801,,,,,,,
1524434603.428013,-0.029432,0.081763,0.788147,0.001909,0.016529,-0.082916,-0.029330,-0.081671,-0.996228,-0.028760,-0.002939,-0.000217,29.650681,-29.885553,-48.191589,,,,,,,
1524434603.448033,-0.029366,0.081145,0.786023,-0.041549,-0.021764,-0.122645,-0.029266,-0.081056,-0.996280,0.043365,-0.036589,0.026828,28.340286,-30.837183,-48.150513,,,,,,,
1524434603.468053,-0.029522,0.080708,0.783815,-0.022594,0.002708,-0.090541,-0.029421,-0.080620,-0.996311,-0.012388,-0.018181,0.041858,27.878677,-29.725801,-46.798828,,,,,,,
1524434603.488072,-0.028621,0.080302,0.782667,-0.016562,0.050572,-0.043603,-0.028525,-0.080216,-0.996369,-0.060098,-0.012665,0.014314,27.867371,-29.174385,-45.944641,,,,,,,
1524434603.508092,-0.028189,0.080164,0.781628,-0.013216,0.002742,-0.064898,-0.028095,-0.080078,-0.996393,0.012577,-0.000870,0.012536,28.791611,-28.975878,-44.855652,,,,,,,
1524434603.528142,-0.027260,0.079859,0.780526,-0.010198,0.076080,-0.036100,-0.027170,-0.079774,-0.996443,-0.042837,0.001070,0.019636,29.369553,-28.827133,-45.008606,,,,,,,
1524434603.548161,-0.025688,0.080420,0.779953,0.049590,0.064390,-0.036762,-0.025602,-0.080333,-0.996439,-0.010256,0.027141,0.034525,29.944733,-29.102776,-45.248962,,,,,,,
1524434603.568181,-0.024458,0.080867,0.778974,-0.012272,0.060133,-0.044640,-0.024375,-0.080778,-0.996434,0.009223,-0.023317,0.008366,30.514954,-28.931686,-45.869019,,,,,,,
1524434603.588200,-0.023292,0.079459,0.778201,-0.079652,0.047397,-0.033369,-0.023216,-0.079375,-0.996574,-0.005043,-0.016359,-0.018913,30.909805,-29.899166,-47.106018,,,,,,,
1524434603.608220,-0.022453,0.079324,0.777720,0.032343,0.045290,-0.020891,-0.022380,-0.079241,-0.996604,-0.000600,0.053331,0.072700,30.953629,-30.277639,-47.919922,,,,,,,
1524434603.628239,-0.021739,0.079680,0.777094,-0.004914,0.022964,-0.036065,-0.021668,-0.079595,-0.996592,0.013123,-0.002558,-0.028524,30.538940,-31.437449,-48.193970,,,,,,,
1524434603.648259,-0.021168,0.078937,0.776466,-0.046668,0.030413,-0.022488,-0.021101,-0.078855,-0.996663,-0.005373,-0.028048,0.036717,28.921661,-31.992834,-48.067383,,,,,,,
